,CustomerID,Age,MaritalStatus,EducationLevel,Occupation,IncomeLevel,Location,MonthlyAverageBalance,NumberOfTransactionsPerMonth,ExistingBankProducts,InvestmentHorizon
39270,39271.0,20.0,Single,Bachelor's,Student,2905.0,Metro,2905.0,10.0,FD,Long-term
39271,39272.0,59.0,Married,High School,Business,74386.0,SemiUrban,74386.0,3.0,FD,Long-term
39272,39273.0,48.0,Married,Master's,Homemaker,17086.0,Rural,17086.0,11.0,Loan,Long-term
39273,39274.0,50.0,Married,High School,Salaried,41879.0,Metro,41879.0,2.0,SIP,Mid-term
39274,39275.0,54.0,Married,Bachelor's,Salaried,86736.0,SemiUrban,86736.0,7.0,SIP,Mid-term
39275,39276.0,45.0,Single,High School,Salaried,270665.0,SemiUrban,270665.0,18.0,Credit Card,Mid-term
39276,39277.0,32.0,Married,Bachelor's,Self-Employed,263854.0,Rural,263854.0,12.0,Credit Card,Long-term
39277,39278.0,69.0,Married,High School,Retired,22174.0,SemiUrban,22174.0,4.0,Loan,Mid-term
39278,39279.0,43.0,Married,Master's,Salaried,161180.0,Metro,161180.0,8.0,FD,Long-term
39279,39280.0,47.0,Married,Bachelor's,Business,238697.0,SemiUrban,238697.0,10.0,Credit Card,Long-term
39280,39281.0,56.0,Married,Bachelor's,Self-Employed,131149.0,Metro,131149.0,11.0,SIP,Mid-term
39281,39282.0,63.0,Married,Bachelor's,Retired,30769.0,Metro,30769.0,6.0,Loan,Mid-term
39282,39283.0,61.0,Married,High School,Retired,46895.0,SemiUrban,46895.0,2.0,Loan,Mid-term
39283,39284.0,60.0,Married,Bachelor's,Retired,26628.0,SemiUrban,26628.0,7.0,FD,Long-term
39284,39285.0,36.0,Single,Master's,Others,225174.0,SemiUrban,225174.0,13.0,SIP,Mid-term
39285,39286.0,67.0,Married,Bachelor's,Retired,31259.0,Metro,31259.0,2.0,FD,Long-term
39286,39287.0,70.0,Married,High School,Retired,58674.0,Rural,58674.0,3.0,Loan,Long-term
39287,39288.0,27.0,Single,Bachelor's,Business,29729.0,Metro,29729.0,13.0,Loan,Short-term
39288,39289.0,23.0,Single,Bachelor's,Homemaker,9138.0,Rural,9138.0,6.0,FD,Long-term
39289,39290.0,40.0,Married,Master's,Salaried,145840.0,SemiUrban,145840.0,13.0,FD,Long-term
39290,39291.0,44.0,Married,Master's,Self-Employed,183134.0,Metro,183134.0,10.0,SIP,Mid-term
39291,39292.0,35.0,Married,Master's,Homemaker,47993.0,Rural,47993.0,12.0,SIP,Short-term
39292,39293.0,69.0,Married,Bachelor's,Retired,49358.0,Metro,49358.0,2.0,SIP,Mid-term
39293,39294.0,25.0,Single,Bachelor's,Salaried,72259.0,Rural,72259.0,11.0,Loan,Short-term
39294,39295.0,20.0,Single,High School,Student,8354.0,Metro,8354.0,11.0,Loan,Mid-term
39295,39296.0,45.0,Married,Master's,Others,238311.0,Rural,238311.0,15.0,FD,Long-term
39296,39297.0,38.0,Married,Bachelor's,Salaried,98892.0,SemiUrban,98892.0,13.0,FD,Long-term
39297,39298.0,47.0,Married,PhD,Salaried,182291.0,Rural,182291.0,11.0,FD,Long-term
39298,39299.0,70.0,Married,Bachelor's,Retired,58346.0,SemiUrban,58346.0,7.0,Loan,Mid-term
39299,39300.0,34.0,Married,Master's,Homemaker,45719.0,SemiUrban,45719.0,6.0,FD,Long-term
39300,39301.0,39.0,Married,Master's,Homemaker,41494.0,Metro,41494.0,8.0,Credit Card,Long-term
39301,39302.0,43.0,Married,Master's,Business,268514.0,SemiUrban,268514.0,17.0,FD,Long-term
39302,39303.0,19.0,Single,Bachelor's,Student,8245.0,Metro,8245.0,11.0,Loan,Mid-term
39303,39304.0,60.0,Married,High School,Retired,35914.0,Rural,35914.0,2.0,Loan,Long-term
39304,39305.0,59.0,Married,High School,Homemaker,33090.0,SemiUrban,33090.0,7.0,FD,Long-term
39305,39306.0,53.0,Married,High School,Business,57300.0,Metro,57300.0,2.0,SIP,Long-term
39306,39307.0,62.0,Married,High School,Retired,57053.0,SemiUrban,57053.0,5.0,FD,Long-term
39307,39308.0,62.0,Married,Bachelor's,Retired,49084.0,Metro,49084.0,5.0,Loan,Long-term
39308,39309.0,51.0,Married,High School,Homemaker,22982.0,SemiUrban,22982.0,7.0,FD,Long-term
39309,39310.0,58.0,Married,High School,Salaried,87871.0,Rural,87871.0,4.0,Loan,Mid-term
39310,39311.0,68.0,Married,High School,Retired,24672.0,Metro,24672.0,5.0,FD,Long-term
39311,39312.0,54.0,Married,High School,Homemaker,35306.0,Metro,35306.0,2.0,Credit Card,Mid-term
39312,39313.0,40.0,Married,Master's,Business,253317.0,Metro,253317.0,19.0,FD,Long-term
39313,39314.0,70.0,Married,Bachelor's,Retired,21937.0,Metro,21937.0,2.0,FD,Long-term
39314,39315.0,19.0,Single,Bachelor's,Student,7671.0,Rural,7671.0,9.0,FD,Long-term
39315,39316.0,45.0,Married,Bachelor's,Salaried,235515.0,SemiUrban,235515.0,16.0,Credit Card,Long-term
39316,39317.0,44.0,Married,PhD,Homemaker,23051.0,Metro,23051.0,14.0,Credit Card,Long-term
39317,39318.0,55.0,Married,Bachelor's,Salaried,138954.0,Rural,138954.0,6.0,SIP,Mid-term
39318,39319.0,47.0,Married,Bachelor's,Salaried,113985.0,Rural,113985.0,13.0,Credit Card,Mid-term
39319,39320.0,33.0,Married,Master's,Others,81741.0,Metro,81741.0,5.0,FD,Long-term
39320,39321.0,29.0,Married,Bachelor's,Homemaker,14742.0,SemiUrban,14742.0,14.0,FD,Long-term
39321,39322.0,33.0,Single,Bachelor's,Salaried,179345.0,Metro,179345.0,14.0,Loan,Short-term
39322,39323.0,39.0,Married,Bachelor's,Self-Employed,284397.0,Metro,284397.0,16.0,FD,Long-term
39323,39324.0,31.0,Married,Master's,Homemaker,48974.0,SemiUrban,48974.0,14.0,Credit Card,Mid-term
39324,39325.0,43.0,Single,PhD,Business,297521.0,Rural,297521.0,17.0,SIP,Long-term
39325,39326.0,39.0,Single,Master's,Salaried,269928.0,Rural,269928.0,15.0,FD,Long-term
39326,39327.0,25.0,Single,Master's,Salaried,68424.0,SemiUrban,68424.0,19.0,Loan,Mid-term
39327,39328.0,19.0,Single,Bachelor's,Student,9230.0,Rural,9230.0,13.0,SIP,Short-term
39328,39329.0,53.0,Married,Bachelor's,Business,76034.0,Rural,76034.0,9.0,FD,Long-term
39329,39330.0,44.0,Married,Master's,Salaried,153509.0,Metro,153509.0,16.0,SIP,Long-term
39330,39331.0,59.0,Married,Bachelor's,Others,76732.0,Rural,76732.0,7.0,SIP,Mid-term
39331,39332.0,24.0,Married,Master's,Business,54067.0,Metro,54067.0,19.0,SIP,Mid-term
39332,39333.0,68.0,Married,High School,Retired,41857.0,Metro,41857.0,7.0,Loan,Mid-term
39333,39334.0,66.0,Married,High School,Retired,34259.0,SemiUrban,34259.0,4.0,SIP,Mid-term
39334,39335.0,48.0,Single,Master's,Salaried,210788.0,Metro,210788.0,17.0,SIP,Long-term
39335,39336.0,34.0,Married,Bachelor's,Salaried,207175.0,SemiUrban,207175.0,15.0,FD,Long-term
39336,39337.0,74.0,Married,High School,Retired,40842.0,SemiUrban,40842.0,6.0,FD,Long-term
39337,39338.0,62.0,Married,Bachelor's,Retired,43190.0,Rural,43190.0,3.0,FD,Long-term
39338,39339.0,53.0,Married,High School,Salaried,41227.0,Metro,41227.0,5.0,Loan,Mid-term
39339,39340.0,30.0,Married,Master's,Self-Employed,133599.0,Rural,133599.0,11.0,Credit Card,Mid-term
39340,39341.0,57.0,Married,High School,Others,42446.0,Metro,42446.0,4.0,Loan,Mid-term
39341,39342.0,21.0,Single,Bachelor's,Student,2637.0,Metro,2637.0,3.0,SIP,Short-term
39342,39343.0,71.0,Married,High School,Retired,22633.0,SemiUrban,22633.0,3.0,FD,Long-term
39343,39344.0,74.0,Married,High School,Retired,29501.0,Metro,29501.0,4.0,Credit Card,Mid-term
39344,39345.0,57.0,Married,Bachelor's,Salaried,90268.0,Metro,90268.0,7.0,SIP,Mid-term
39345,39346.0,59.0,Married,High School,Salaried,81005.0,Rural,81005.0,9.0,FD,Long-term
39346,39347.0,30.0,Married,PhD,Self-Employed,251610.0,Rural,251610.0,10.0,Credit Card,Long-term
39347,39348.0,72.0,Married,Bachelor's,Retired,24743.0,Rural,24743.0,4.0,SIP,Mid-term
39348,39349.0,45.0,Married,Master's,Salaried,244823.0,Metro,244823.0,10.0,Loan,Mid-term
39349,39350.0,25.0,Single,Bachelor's,Salaried,96842.0,SemiUrban,96842.0,8.0,FD,Long-term
39350,39351.0,20.0,Single,Bachelor's,Student,4914.0,Rural,4914.0,3.0,SIP,Short-term
39351,39352.0,40.0,Single,Master's,Salaried,161167.0,SemiUrban,161167.0,16.0,Credit Card,Long-term
39352,39353.0,19.0,Single,Bachelor's,Student,6976.0,Rural,6976.0,4.0,FD,Long-term
39353,39354.0,62.0,Married,Bachelor's,Retired,32575.0,Rural,32575.0,5.0,FD,Long-term
39354,39355.0,62.0,Married,Bachelor's,Retired,46158.0,Metro,46158.0,2.0,FD,Long-term
39355,39356.0,26.0,Single,Master's,Salaried,31093.0,SemiUrban,31093.0,12.0,SIP,Long-term
39356,39357.0,50.0,Married,High School,Business,121642.0,Rural,121642.0,8.0,FD,Long-term
39357,39358.0,57.0,Married,Bachelor's,Others,101871.0,Metro,101871.0,9.0,Credit Card,Mid-term
39358,39359.0,39.0,Married,Bachelor's,Salaried,166579.0,SemiUrban,166579.0,15.0,FD,Long-term
39359,39360.0,31.0,Married,Bachelor's,Homemaker,13277.0,Metro,13277.0,11.0,FD,Long-term
39360,39361.0,24.0,Single,Master's,Salaried,50674.0,Rural,50674.0,6.0,FD,Long-term
39361,39362.0,52.0,Married,Bachelor's,Salaried,57362.0,Rural,57362.0,7.0,FD,Long-term
39362,39363.0,44.0,Single,Bachelor's,Business,207526.0,Rural,207526.0,18.0,FD,Long-term
39363,39364.0,26.0,Single,Master's,Salaried,61476.0,Rural,61476.0,12.0,FD,Long-term
39364,39365.0,68.0,Married,High School,Retired,27567.0,Metro,27567.0,6.0,FD,Long-term
39365,39366.0,73.0,Married,High School,Retired,46826.0,Rural,46826.0,7.0,Loan,Mid-term
39366,39367.0,62.0,Married,Bachelor's,Retired,44728.0,SemiUrban,44728.0,4.0,Loan,Mid-term
39367,39368.0,42.0,Married,Bachelor's,Salaried,172329.0,Rural,172329.0,15.0,FD,Long-term
39368,39369.0,62.0,Married,High School,Retired,56754.0,Metro,56754.0,4.0,Credit Card,Mid-term
39369,39370.0,54.0,Married,Bachelor's,Salaried,104485.0,Rural,104485.0,4.0,Loan,Mid-term
39370,39371.0,67.0,Married,Bachelor's,Retired,51759.0,SemiUrban,51759.0,5.0,FD,Long-term
39371,39372.0,66.0,Married,High School,Retired,50274.0,Metro,50274.0,6.0,SIP,Mid-term
39372,39373.0,52.0,Married,Bachelor's,Others,109887.0,SemiUrban,109887.0,10.0,FD,Long-term
39373,39374.0,50.0,Married,High School,Others,135762.0,Rural,135762.0,5.0,FD,Long-term
39374,39375.0,20.0,Single,Bachelor's,Student,2650.0,Rural,2650.0,9.0,Credit Card,Mid-term
39375,39376.0,24.0,Single,Master's,Salaried,81028.0,Metro,81028.0,6.0,SIP,Short-term
39376,39377.0,38.0,Single,Bachelor's,Salaried,224005.0,Metro,224005.0,12.0,SIP,Long-term
39377,39378.0,32.0,Married,Master's,Homemaker,39193.0,SemiUrban,39193.0,13.0,Loan,Short-term
39378,39379.0,47.0,Married,Bachelor's,Salaried,217172.0,Rural,217172.0,16.0,FD,Long-term
39379,39380.0,27.0,Single,Master's,Homemaker,46856.0,Metro,46856.0,6.0,Credit Card,Short-term
39380,39381.0,74.0,Married,Bachelor's,Retired,45425.0,SemiUrban,45425.0,7.0,FD,Long-term
39381,39382.0,48.0,Married,Master's,Salaried,87476.0,Rural,87476.0,12.0,Loan,Long-term
39382,39383.0,66.0,Married,Bachelor's,Retired,59195.0,SemiUrban,59195.0,3.0,SIP,Mid-term
39383,39384.0,24.0,Single,Bachelor's,Self-Employed,92457.0,Metro,92457.0,16.0,FD,Long-term
39384,39385.0,58.0,Married,Bachelor's,Salaried,148429.0,Metro,148429.0,7.0,FD,Long-term
39385,39386.0,38.0,Married,Master's,Business,114833.0,Metro,114833.0,8.0,SIP,Mid-term
39386,39387.0,28.0,Single,Bachelor's,Salaried,83740.0,Rural,83740.0,19.0,Loan,Mid-term
39387,39388.0,33.0,Married,Master's,Salaried,168518.0,SemiUrban,168518.0,9.0,SIP,Mid-term
39388,39389.0,33.0,Married,Bachelor's,Salaried,252607.0,Rural,252607.0,18.0,SIP,Mid-term
39389,39390.0,62.0,Married,High School,Retired,23410.0,Rural,23410.0,3.0,FD,Long-term
39390,39391.0,48.0,Married,Master's,Salaried,273909.0,Rural,273909.0,19.0,FD,Long-term
39391,39392.0,67.0,Married,High School,Retired,39779.0,SemiUrban,39779.0,7.0,SIP,Mid-term
39392,39393.0,44.0,Married,Bachelor's,Homemaker,36051.0,Metro,36051.0,8.0,Loan,Mid-term
39393,39394.0,25.0,Single,Bachelor's,Salaried,70250.0,SemiUrban,70250.0,11.0,SIP,Mid-term
39394,39395.0,42.0,Married,Bachelor's,Salaried,285429.0,Rural,285429.0,12.0,FD,Long-term
39395,39396.0,73.0,Married,High School,Retired,28749.0,SemiUrban,28749.0,3.0,Credit Card,Mid-term
39396,39397.0,18.0,Single,Bachelor's,Student,3762.0,SemiUrban,3762.0,13.0,SIP,Short-term
39397,39398.0,58.0,Married,Bachelor's,Others,115205.0,Metro,115205.0,7.0,SIP,Mid-term
39398,39399.0,34.0,Married,High School,Salaried,153306.0,Metro,153306.0,16.0,FD,Long-term
39399,39400.0,69.0,Married,High School,Retired,21313.0,SemiUrban,21313.0,6.0,Loan,Mid-term
39400,39401.0,72.0,Married,High School,Retired,38203.0,Metro,38203.0,4.0,FD,Long-term
39401,39402.0,23.0,Married,Master's,Self-Employed,40506.0,Metro,40506.0,4.0,Credit Card,Short-term
39402,39403.0,49.0,Single,Bachelor's,Salaried,113477.0,Rural,113477.0,8.0,Credit Card,Mid-term
39403,39404.0,52.0,Married,High School,Others,68797.0,Metro,68797.0,3.0,Loan,Mid-term
39404,39405.0,69.0,Married,Bachelor's,Retired,44156.0,Rural,44156.0,7.0,SIP,Mid-term
39405,39406.0,41.0,Married,PhD,Business,223006.0,Rural,223006.0,14.0,FD,Long-term
39406,39407.0,73.0,Married,High School,Retired,56091.0,Metro,56091.0,6.0,FD,Long-term
39407,39408.0,41.0,Single,PhD,Business,282683.0,SemiUrban,282683.0,13.0,FD,Long-term
39408,39409.0,61.0,Married,Bachelor's,Retired,46629.0,Rural,46629.0,3.0,FD,Long-term
39409,39410.0,49.0,Married,Bachelor's,Salaried,294025.0,Rural,294025.0,12.0,SIP,Mid-term
39410,39411.0,25.0,Single,Master's,Salaried,40489.0,SemiUrban,40489.0,12.0,FD,Long-term
39411,39412.0,40.0,Married,Bachelor's,Business,166882.0,Metro,166882.0,13.0,FD,Long-term
39412,39413.0,45.0,Married,Bachelor's,Others,172613.0,SemiUrban,172613.0,10.0,FD,Long-term
39413,39414.0,67.0,Married,Bachelor's,Retired,57158.0,Rural,57158.0,4.0,SIP,Mid-term
39414,39415.0,52.0,Married,High School,Others,55610.0,Rural,55610.0,4.0,FD,Long-term
39415,39416.0,64.0,Married,High School,Retired,32338.0,Rural,32338.0,2.0,Loan,Mid-term
39416,39417.0,36.0,Single,Bachelor's,Salaried,244079.0,Metro,244079.0,14.0,SIP,Mid-term
39417,39418.0,29.0,Married,Bachelor's,Homemaker,26734.0,Rural,26734.0,4.0,SIP,Short-term
39418,39419.0,53.0,Married,Bachelor's,Salaried,58519.0,Metro,58519.0,5.0,Credit Card,Mid-term
39419,39420.0,67.0,Married,Bachelor's,Retired,24981.0,SemiUrban,24981.0,4.0,Credit Card,Mid-term
39420,39421.0,44.0,Married,Bachelor's,Salaried,295345.0,SemiUrban,295345.0,12.0,Loan,Mid-term
39421,39422.0,24.0,Single,Bachelor's,Business,79136.0,SemiUrban,79136.0,11.0,FD,Long-term
39422,39423.0,60.0,Married,Bachelor's,Retired,32006.0,Rural,32006.0,4.0,SIP,Mid-term
39423,39424.0,53.0,Married,Bachelor's,Salaried,92252.0,Rural,92252.0,8.0,FD,Long-term
39424,39425.0,54.0,Married,Bachelor's,Salaried,47325.0,Rural,47325.0,3.0,FD,Long-term
39425,39426.0,39.0,Married,Master's,Salaried,181207.0,SemiUrban,181207.0,16.0,Credit Card,Mid-term
39426,39427.0,22.0,Single,Bachelor's,Student,4698.0,Metro,4698.0,6.0,Loan,Short-term
39427,39428.0,34.0,Married,Bachelor's,Salaried,266330.0,SemiUrban,266330.0,10.0,Loan,Short-term
39428,39429.0,72.0,Married,High School,Retired,32454.0,Rural,32454.0,5.0,FD,Long-term
39429,39430.0,69.0,Married,Bachelor's,Retired,42411.0,Metro,42411.0,4.0,FD,Long-term
39430,39431.0,63.0,Married,Bachelor's,Retired,36689.0,Metro,36689.0,2.0,FD,Long-term
39431,39432.0,48.0,Married,PhD,Salaried,123677.0,SemiUrban,123677.0,10.0,SIP,Long-term
39432,39433.0,36.0,Married,PhD,Others,237452.0,Rural,237452.0,19.0,SIP,Short-term
39433,39434.0,71.0,Married,Bachelor's,Retired,28239.0,Rural,28239.0,6.0,Credit Card,Mid-term
39434,39435.0,62.0,Married,Bachelor's,Retired,29488.0,Metro,29488.0,5.0,SIP,Mid-term
39435,39436.0,48.0,Married,Bachelor's,Salaried,267032.0,Rural,267032.0,13.0,Credit Card,Long-term
39436,39437.0,43.0,Single,Bachelor's,Salaried,188387.0,Rural,188387.0,10.0,FD,Long-term
39437,39438.0,41.0,Married,Bachelor's,Self-Employed,193756.0,Rural,193756.0,9.0,FD,Long-term
39438,39439.0,44.0,Married,Bachelor's,Homemaker,11153.0,Metro,11153.0,11.0,FD,Long-term
39439,39440.0,18.0,Single,Bachelor's,Student,9966.0,Metro,9966.0,12.0,FD,Long-term
39440,39441.0,59.0,Married,High School,Business,66888.0,Metro,66888.0,5.0,FD,Long-term
39441,39442.0,59.0,Married,High School,Salaried,50622.0,Metro,50622.0,6.0,FD,Long-term
39442,39443.0,61.0,Married,Bachelor's,Retired,23307.0,Metro,23307.0,2.0,FD,Long-term
39443,39444.0,60.0,Married,Bachelor's,Retired,24707.0,Metro,24707.0,3.0,FD,Long-term
39444,39445.0,68.0,Married,Bachelor's,Retired,21048.0,Rural,21048.0,4.0,SIP,Mid-term
39445,39446.0,24.0,Single,Bachelor's,Salaried,93911.0,Rural,93911.0,7.0,FD,Long-term
39446,39447.0,23.0,Single,Bachelor's,Salaried,53276.0,Metro,53276.0,19.0,Credit Card,Mid-term
39447,39448.0,37.0,Married,Bachelor's,Others,110663.0,Rural,110663.0,8.0,FD,Long-term
39448,39449.0,19.0,Married,Bachelor's,Student,6996.0,Rural,6996.0,7.0,FD,Long-term
39449,39450.0,38.0,Married,Master's,Salaried,201362.0,Rural,201362.0,11.0,FD,Long-term
39450,39451.0,49.0,Married,Bachelor's,Self-Employed,285587.0,Rural,285587.0,10.0,FD,Long-term
39451,39452.0,42.0,Married,Bachelor's,Salaried,228559.0,Rural,228559.0,14.0,FD,Long-term
39452,39453.0,51.0,Married,Bachelor's,Salaried,136159.0,SemiUrban,136159.0,11.0,Credit Card,Mid-term
39453,39454.0,35.0,Single,Bachelor's,Others,224609.0,SemiUrban,224609.0,16.0,FD,Long-term
39454,39455.0,57.0,Married,Bachelor's,Salaried,109396.0,SemiUrban,109396.0,6.0,SIP,Long-term
39455,39456.0,62.0,Married,High School,Retired,21144.0,Rural,21144.0,4.0,Loan,Mid-term
39456,39457.0,68.0,Married,High School,Retired,51783.0,Metro,51783.0,6.0,SIP,Mid-term
39457,39458.0,42.0,Married,Master's,Business,212458.0,Rural,212458.0,16.0,FD,Long-term
39458,39459.0,32.0,Married,Master's,Salaried,286462.0,SemiUrban,286462.0,16.0,SIP,Short-term
39459,39460.0,71.0,Married,Bachelor's,Retired,51456.0,SemiUrban,51456.0,6.0,FD,Long-term
39460,39461.0,40.0,Married,Bachelor's,Business,273655.0,Rural,273655.0,14.0,FD,Long-term
39461,39462.0,61.0,Married,High School,Retired,44739.0,Metro,44739.0,6.0,FD,Long-term
39462,39463.0,32.0,Married,Bachelor's,Homemaker,41563.0,Metro,41563.0,11.0,SIP,Mid-term
39463,39464.0,28.0,Married,Bachelor's,Business,47502.0,Metro,47502.0,8.0,FD,Long-term
39464,39465.0,32.0,Married,Bachelor's,Salaried,124633.0,SemiUrban,124633.0,13.0,SIP,Mid-term
39465,39466.0,59.0,Married,Bachelor's,Business,125018.0,Rural,125018.0,10.0,FD,Long-term
39466,39467.0,26.0,Single,Master's,Salaried,29655.0,SemiUrban,29655.0,11.0,FD,Long-term
39467,39468.0,44.0,Married,Bachelor's,Homemaker,38053.0,SemiUrban,38053.0,10.0,Loan,Long-term
39468,39469.0,48.0,Married,Bachelor's,Homemaker,5924.0,SemiUrban,5924.0,12.0,Loan,Mid-term
39469,39470.0,47.0,Single,PhD,Homemaker,23164.0,Metro,23164.0,8.0,SIP,Long-term
39470,39471.0,57.0,Married,Bachelor's,Homemaker,40607.0,SemiUrban,40607.0,5.0,SIP,Mid-term
39471,39472.0,21.0,Single,Bachelor's,Student,3042.0,Metro,3042.0,11.0,FD,Long-term
39472,39473.0,32.0,Married,PhD,Business,131344.0,Rural,131344.0,9.0,FD,Long-term
39473,39474.0,32.0,Married,Bachelor's,Salaried,185109.0,Metro,185109.0,8.0,SIP,Short-term
39474,39475.0,28.0,Married,Bachelor's,Salaried,37741.0,Rural,37741.0,12.0,Loan,Mid-term
39475,39476.0,24.0,Single,Bachelor's,Salaried,95013.0,Metro,95013.0,16.0,FD,Long-term
39476,39477.0,25.0,Married,Master's,Salaried,26742.0,SemiUrban,26742.0,5.0,FD,Long-term
39477,39478.0,29.0,Married,Master's,Salaried,91059.0,Metro,91059.0,14.0,Loan,Short-term
39478,39479.0,35.0,Married,Bachelor's,Salaried,259954.0,SemiUrban,259954.0,19.0,SIP,Mid-term
39479,39480.0,41.0,Married,PhD,Business,220562.0,Rural,220562.0,16.0,FD,Long-term
39480,39481.0,66.0,Married,High School,Retired,46136.0,Metro,46136.0,4.0,FD,Long-term
39481,39482.0,56.0,Married,High School,Salaried,77678.0,Rural,77678.0,4.0,FD,Long-term
39482,39483.0,64.0,Married,High School,Retired,27958.0,Metro,27958.0,2.0,FD,Long-term
39483,39484.0,74.0,Married,High School,Retired,33201.0,Rural,33201.0,7.0,SIP,Mid-term
39484,39485.0,18.0,Single,Bachelor's,Student,1790.0,Metro,1790.0,2.0,SIP,Mid-term
39485,39486.0,18.0,Single,Bachelor's,Student,5277.0,SemiUrban,5277.0,11.0,FD,Long-term
39486,39487.0,65.0,Married,Bachelor's,Retired,54063.0,Rural,54063.0,7.0,Loan,Mid-term
39487,39488.0,54.0,Married,High School,Salaried,57126.0,Metro,57126.0,4.0,FD,Long-term
39488,39489.0,56.0,Married,High School,Salaried,109306.0,SemiUrban,109306.0,11.0,Loan,Mid-term
39489,39490.0,68.0,Married,High School,Retired,54691.0,SemiUrban,54691.0,7.0,FD,Long-term
39490,39491.0,33.0,Single,Bachelor's,Homemaker,4453.0,SemiUrban,4453.0,10.0,Loan,Short-term
39491,39492.0,58.0,Married,High School,Business,68533.0,Metro,68533.0,6.0,Credit Card,Mid-term
39492,39493.0,53.0,Married,Bachelor's,Salaried,104191.0,Metro,104191.0,9.0,FD,Long-term
39493,39494.0,32.0,Married,Bachelor's,Salaried,83976.0,SemiUrban,83976.0,14.0,FD,Long-term
39494,39495.0,46.0,Married,Master's,Salaried,123263.0,Metro,123263.0,17.0,FD,Long-term
39495,39496.0,69.0,Married,Bachelor's,Retired,36446.0,Rural,36446.0,5.0,SIP,Mid-term
39496,39497.0,24.0,Single,Master's,Others,25992.0,Metro,25992.0,10.0,FD,Long-term
39497,39498.0,23.0,Single,Master's,Self-Employed,57515.0,Metro,57515.0,11.0,FD,Long-term
39498,39499.0,18.0,Single,Bachelor's,Student,4340.0,Rural,4340.0,14.0,FD,Long-term
39499,39500.0,59.0,Married,High School,Salaried,135017.0,Rural,135017.0,7.0,FD,Long-term
39500,39501.0,52.0,Married,Bachelor's,Salaried,130914.0,Metro,130914.0,10.0,SIP,Long-term
39501,39502.0,19.0,Single,High School,Student,8171.0,Metro,8171.0,11.0,FD,Long-term
39502,39503.0,70.0,Married,Bachelor's,Retired,39984.0,SemiUrban,39984.0,6.0,SIP,Long-term
39503,39504.0,63.0,Married,High School,Retired,48632.0,Rural,48632.0,4.0,Credit Card,Mid-term
39504,39505.0,33.0,Married,Master's,Self-Employed,263111.0,SemiUrban,263111.0,10.0,FD,Long-term
39505,39506.0,26.0,Single,Bachelor's,Salaried,67970.0,Rural,67970.0,14.0,Credit Card,Long-term
39506,39507.0,66.0,Married,Bachelor's,Retired,34661.0,Rural,34661.0,5.0,SIP,Mid-term
39507,39508.0,73.0,Married,High School,Retired,22099.0,Metro,22099.0,7.0,Loan,Mid-term
39508,39509.0,56.0,Married,Bachelor's,Salaried,149269.0,Rural,149269.0,10.0,FD,Long-term
39509,39510.0,46.0,Single,Bachelor's,Homemaker,39657.0,Rural,39657.0,7.0,FD,Long-term
39510,39511.0,63.0,Married,Bachelor's,Retired,43275.0,SemiUrban,43275.0,4.0,FD,Long-term
39511,39512.0,44.0,Married,Bachelor's,Salaried,163795.0,Metro,163795.0,8.0,FD,Long-term
39512,39513.0,34.0,Married,PhD,Salaried,131281.0,SemiUrban,131281.0,8.0,FD,Long-term
39513,39514.0,39.0,Single,Master's,Salaried,88037.0,Metro,88037.0,7.0,SIP,Mid-term
39514,39515.0,66.0,Married,Bachelor's,Retired,50845.0,Rural,50845.0,2.0,Credit Card,Long-term
39515,39516.0,40.0,Married,Bachelor's,Homemaker,49542.0,Rural,49542.0,6.0,SIP,Long-term
39516,39517.0,68.0,Married,Bachelor's,Retired,20715.0,SemiUrban,20715.0,6.0,Credit Card,Mid-term
39517,39518.0,23.0,Married,Bachelor's,Salaried,82919.0,Metro,82919.0,19.0,FD,Long-term
39518,39519.0,41.0,Married,Bachelor's,Salaried,245920.0,Rural,245920.0,10.0,Credit Card,Mid-term
39519,39520.0,55.0,Married,Bachelor's,Salaried,84196.0,Metro,84196.0,10.0,Credit Card,Mid-term
39520,39521.0,26.0,Single,Master's,Business,88607.0,Rural,88607.0,12.0,FD,Long-term
39521,39522.0,41.0,Married,Master's,Salaried,80596.0,Metro,80596.0,8.0,SIP,Mid-term
39522,39523.0,66.0,Married,High School,Retired,32686.0,SemiUrban,32686.0,7.0,FD,Long-term
39523,39524.0,68.0,Married,High School,Retired,26100.0,SemiUrban,26100.0,2.0,FD,Long-term
39524,39525.0,43.0,Married,Bachelor's,Business,194870.0,Metro,194870.0,14.0,SIP,Long-term
39525,39526.0,56.0,Married,Bachelor's,Business,54848.0,SemiUrban,54848.0,5.0,FD,Long-term
39526,39527.0,66.0,Married,High School,Retired,29944.0,Rural,29944.0,3.0,FD,Long-term
39527,39528.0,24.0,Single,Master's,Others,54707.0,SemiUrban,54707.0,15.0,FD,Long-term
39528,39529.0,23.0,Single,Bachelor's,Salaried,61374.0,Rural,61374.0,7.0,SIP,Long-term
39529,39530.0,21.0,Single,Bachelor's,Student,6865.0,Rural,6865.0,12.0,FD,Long-term
39530,39531.0,35.0,Married,Bachelor's,Salaried,109318.0,Rural,109318.0,9.0,SIP,Mid-term
39531,39532.0,50.0,Married,Bachelor's,Salaried,51391.0,Rural,51391.0,3.0,SIP,Long-term
39532,39533.0,39.0,Married,Bachelor's,Self-Employed,151295.0,Rural,151295.0,11.0,SIP,Mid-term
